Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
East Asia & Pacific,EAS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.185495947,2.260923446,2.229365407,2.299475768,2.234714381,2.28046207,2.246520427,2.329190173,2.314888272,2.396890961,2.397406182,2.348980795,2.352014446,2.24867208,2.39842172,2.328820669,2.483715723,2.276815316,2.475012423,2.32293707,2.339498093,2.315828986,2.355591833,2.394260043,2.587073405,..,..
East Asia & Pacific,EAS,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.745236787,2.619035526,2.60060225,2.851072201,3.140113519,3.091021931,3.258601888,3.349270785,3.692312322,3.766114041,3.714100702,3.901110233,4.304003824,4.381588809,4.356733161,4.450400706,4.333373283,4.154761253,4.314452503,4.296668645,4.021383969,3.91664304,3.834692054,3.766165644,3.763518253,..,..,3.523741269,4.186282612,4.209725841,4.691623274,4.435770561,..
East Asia & Pacific,EAS,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.38896926,56.61145671,56.60365161,56.23787737,55.91714168,55.79250943,55.74137422,55.84394153,55.94892642,55.99335085,56.09763688,56.20031232,56.37447044,56.55222524,56.5724572,56.56776758,56.60566267,56.9644965,57.81590201,58.70636506,59.45535633,60.13131891,60.67874991,61.31813766,62.06685526,62.75389113,63.35000263,63.81077748,64.20440469,64.50793191,64.64795229,64.76847514,64.92888008,65.07439337,65.26648038,65.51689393,65.82110988,66.20164251,66.55971767,66.87890363,67.22586613,67.62427069,68.10717452,68.59807039,69.08107317,69.58561646,69.96320216,70.17141462,70.31593463,70.40702006,70.45485127,70.45338567,70.35281988,70.17198375,69.94655504,69.6990837,69.43197802,69.09075655,68.75993113,68.48824157,68.25857395,68.12508722,68.02086971
East Asia & Pacific,EAS,"Population, total",SP.POP.TOTL,1043333636,1045203037,1059600211,1085398906,1110819272,1136927045,1166227679,1194567141,1224255729,1255933616,1288490485,1322732627,1354211283,1384704173,1413718269,1439944265,1464087148,1486953865,1510060320,1533514709,1556403010,1580048609,1605925794,1631735726,1656258164,1681267266,1707611028,1735427884,1763555005,1791156275,1818247576,1844603995,1869453624,1893594516,1917553356,1940892820,1964042971,1986768093,2008680261,2028993034,2048148696,2066530023,2083969920,2100610344,2116651449,2132517760,2148405823,2164155292,2179914111,2195169711,2210203758,2225992094,2243776727,2261274500,2278232287,2294507020,2310721864,2327134580,2341387076,2353862257,2363941755,2370196777,2375143162
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1.54636E+11,1.55172E+11,1.58388E+11,1.7673E+11,2.02715E+11,2.25622E+11,2.52107E+11,2.73183E+11,3.01204E+11,3.46862E+11,4.08898E+11,4.53727E+11,5.63011E+11,7.4189E+11,8.54713E+11,9.35819E+11,1.02885E+12,1.22599E+12,1.54679E+12,1.67999E+12,1.81597E+12,2.00189E+12,1.96233E+12,2.0879E+12,2.23598E+12,2.35954E+12,3.08261E+12,3.61976E+12,4.35492E+12,4.53621E+12,4.73818E+12,5.34924E+12,5.84485E+12,6.53624E+12,7.40385E+12,8.40727E+12,8.10113E+12,7.74467E+12,6.92979E+12,7.74039E+12,8.37497E+12,7.78898E+12,7.91187E+12,8.69926E+12,9.75692E+12,1.04095E+13,1.10317E+13,1.2326E+13,1.42109E+13,1.4623E+13,1.70664E+13,1.97907E+13,2.11722E+13,2.14108E+13,2.20862E+13,2.19972E+13,2.27723E+13,2.43249E+13,2.64852E+13,2.7024E+13,2.71449E+13,3.10956E+13,3.06552E+13
East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,90.71921239,79.9072259,72.01567731,76.06581089,85.68460433,97.34745899,103.6020832,97.9968194,96.68455076,105.6337952,114.1882806,119.5177015,132.2451159,162.5640815,180.0019818,198.4860221,198.2535995,225.1799876,214.8959136,245.0095715,278.4613344,292.652273,302.0814164,311.1905886,331.912064,357.5216501,350.7449449,340.71221,371.3630556,394.9946044,416.6778135,445.0819475,491.7768714,532.4917988,632.2659356,770.095438,873.5405805,893.3800186,804.2770907,875.652521,954.4402678,1007.04169,1104.502936,1238.476501,1425.370608,1637.759748,1956.520019,2454.110648,3080.444256,3316.541049,4006.200578,4860.739218,5375.84283,5882.142195,6291.283382,6501.712686,6591.136406,7149.121268,7944.471368,8169.008923,8262.89755,9812.145975,9952.188121
East Asia & Pacific (excluding high income),EAP,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.461941438,0.563327886,0.627640791,0.69416758,0.728595041,0.797672538,0.909482875,1.003996764,1.105229771,1.177221266,1.247795661,1.245061083,1.344388489,1.400170276,1.684839444,1.613973753,1.880732543,1.707428594,1.941673422,1.906368837,1.903154161,1.900705916,1.912153695,2.024735204,2.197406232,..,..
East Asia & Pacific (excluding high income),EAP,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.766043908,2.593579805,2.548281625,2.794197907,3.118160345,3.057536027,3.224896924,3.320055389,3.544111091,3.597090217,3.603412337,3.783302617,4.204656425,4.30855192,4.330515356,4.466600064,4.370019726,4.201302171,4.377487175,4.22594372,3.937077397,3.877600023,3.802727184,3.744867477,3.759333724,..,..,3.531314229,4.298928502,4.339889033,4.817098763,4.550513295,..
East Asia & Pacific (excluding high income),EAP,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.56120594,55.79884042,55.73401803,55.22649391,54.77381762,54.57390212,54.47984341,54.57321212,54.68714347,54.73133588,54.84227249,54.9420074,55.1456273,55.35277433,55.36879368,55.34816772,55.36963266,55.75578682,56.70414483,57.69399808,58.51842275,59.27052845,59.87332511,60.56181448,61.37097178,62.10905052,62.74113785,63.21596394,63.6155071,63.91668401,64.04416268,64.16366179,64.33722437,64.49775306,64.71438265,64.99832399,65.34686483,65.78902155,66.20841336,66.58635654,67.00143773,67.48001536,68.05206348,68.62667634,69.18659091,69.77225195,70.2207968,70.48045025,70.66385907,70.78256095,70.84513729,70.84925282,70.76325907,70.60859355,70.40701853,70.17335593,69.90990293,69.56356337,69.22678007,68.95383984,68.72912982,68.60882581,68.51575043
East Asia & Pacific (excluding high income),EAP,"Population, total",SP.POP.TOTL,896462247,895992255,907858935,931114057,953987755,977493628,1004333893,1030453856,1057594845,1086458654,1116182140,1146525253,1175156192,1202812613,1228909243,1252485369,1274263611,1294858852,1315761974,1336893795,1357581175,1378941521,1402554740,1426256004,1448880261,1472149294,1496890002,1523099223,1549652503,1575650445,1601237332,1625903768,1649253074,1671947065,1694420555,1716327374,1737860521,1759221230,1779787562,1799013672,1817006555,1834101877,1850472928,1866240858,1881561559,1896788261,1911721676,1926306467,1940768141,1955042105,1969186913,1984267781,2001264155,2018068461,2034264880,2049757846,2065173002,2080919319,2094524854,2106391925,2116378687,2123628421,2129112126
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,81326348986,71596255522,65380076110,70825945773,81742063327,95156520863,1.04051E+11,1.00981E+11,1.02253E+11,1.14767E+11,1.27455E+11,1.3703E+11,1.55409E+11,1.95534E+11,2.21206E+11,2.48601E+11,2.52627E+11,2.91576E+11,2.82752E+11,3.27552E+11,3.78034E+11,4.0355E+11,4.23686E+11,4.43837E+11,4.80901E+11,5.26325E+11,5.25027E+11,5.18939E+11,5.75484E+11,6.22373E+11,6.672E+11,7.2366E+11,8.11065E+11,8.90298E+11,1.07132E+12,1.32174E+12,1.51809E+12,1.57165E+12,1.43144E+12,1.57531E+12,1.73422E+12,1.84702E+12,2.04385E+12,2.3113E+12,2.68192E+12,3.10648E+12,3.74032E+12,4.72737E+12,5.97843E+12,6.48398E+12,7.88896E+12,9.64501E+12,1.07585E+13,1.18706E+13,1.27981E+13,1.33269E+13,1.36118E+13,1.48767E+13,1.66399E+13,1.72071E+13,1.74874E+13,2.08374E+13,2.11893E+13
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,91.79899597,80.8827204,72.9034624,77.0020663,86.73977445,98.54657506,104.8759334,99.20446042,97.87891359,106.9388232,115.5981366,120.9909121,133.8755192,164.566712,182.2132691,200.9196581,200.6801003,227.9306357,217.5146648,247.9890023,281.8434212,296.2021064,305.7356332,314.9452823,335.9111025,361.8228722,354.9556752,344.790423,375.7949941,399.6979073,421.6317275,450.3722824,497.6286929,538.8405257,639.8194009,779.2930247,883.9468907,903.9889214,813.7952377,885.9815545,965.6612968,1018.83934,1117.391053,1252.888452,1441.935746,1656.756342,1979.156426,2482.420448,3115.865062,3354.559483,4051.972948,4916.048558,5436.729682,5948.470989,6361.982211,6574.573472,6664.813409,7228.801102,8032.844513,8259.763256,8354.652938,9921.177706,10062.92244
East Asia & Pacific (IDA & IBRD countries),TEA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.461941438,0.563327886,0.627640791,0.69416758,0.728595041,0.797672538,0.909482875,1.003996764,1.105229771,1.177221266,1.247795661,1.245061083,1.344388489,1.400170276,1.684839444,1.613973753,1.880732543,1.707428594,1.941673422,1.906368837,1.903154161,1.900705916,1.912153695,2.024735204,2.197406232,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.766043908,2.593579805,2.548281625,2.794197907,3.118160345,3.057536027,3.224896924,3.320055389,3.544111091,3.597090217,3.603412337,3.783302617,4.204656425,4.30855192,4.330515356,4.466600064,4.370019726,4.201302171,4.377487175,4.22594372,3.937077397,3.877600023,3.802727184,3.744867477,3.759333724,..,..,3.531314229,4.298928502,4.339889033,4.817098763,4.550513295,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.51526137,55.74983034,55.67912075,55.16383977,54.70671064,54.50584688,54.41842599,54.52729777,54.65431104,54.70577593,54.82160417,54.9244496,55.12927883,55.3326974,55.34172882,55.31426846,55.32887814,55.7121539,56.66304783,57.65517748,58.4797657,59.23041794,59.82786859,60.5116329,61.31876215,62.05451573,62.68412325,63.154928,63.55176404,63.85265453,63.97956832,64.10049848,64.27792129,64.44276172,64.66469411,64.9542886,65.30849489,65.75727606,66.18296603,66.56669785,66.98779429,67.47292724,68.05257243,68.63505471,69.20285885,69.79601647,70.24922105,70.5102706,70.69359656,70.81123911,70.87180036,70.87312106,70.78370401,70.62504816,70.41907751,70.18172383,69.91310902,69.5592127,69.21663372,68.94055768,68.71476112,68.59532685,68.50488339
East Asia & Pacific (IDA & IBRD countries),TEA,"Population, total",SP.POP.TOTL,884811163,884080493,895683380,918644019,941205716,964393486,990895866,1016638561,1043384828,1071859681,1101191924,1131150405,1159394712,1186691481,1212479337,1235769316,1257283747,1277634904,1298297421,1319182209,1339615160,1360714010,1384060325,1407492473,1429843232,1452832120,1477285491,1503204089,1529464061,1555164786,1580447407,1604798136,1627823212,1650184274,1672325604,1693952154,1715256519,1736404220,1756774303,1775819557,1793649873,1810599718,1826844868,1842469495,1857622964,1872697597,1887496209,1901960228,1916309337,1930470829,1944510719,1959494275,1976386829,1993077336,2009149689,2024511016,2039794828,2055414680,2068898629,2080648616,2090523535,2097669023,2103055378
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,81224776385,71506835328,65298419618,70737487658,81639971519,95037675059,1.03921E+11,1.00855E+11,1.02125E+11,1.14623E+11,1.27296E+11,1.36859E+11,1.55215E+11,1.9529E+11,2.2093E+11,2.4829E+11,2.52312E+11,2.91212E+11,2.82399E+11,3.27143E+11,3.77562E+11,4.03046E+11,4.23157E+11,4.43283E+11,4.803E+11,5.25668E+11,5.24371E+11,5.1829E+11,5.74765E+11,6.21596E+11,6.66367E+11,7.22757E+11,8.10052E+11,8.89186E+11,1.06999E+12,1.32009E+12,1.5162E+12,1.56969E+12,1.42965E+12,1.57334E+12,1.73206E+12,1.84471E+12,2.0413E+12,2.30841E+12,2.67857E+12,3.1026E+12,3.73565E+12,4.72146E+12,5.97096E+12,6.47588E+12,7.8791E+12,9.63297E+12,1.07451E+13,1.18558E+13,1.27822E+13,1.33103E+13,1.35949E+13,1.48582E+13,1.66191E+13,1.71857E+13,1.74656E+13,2.08113E+13,2.11629E+13
Euro area,EMU,GDP per capita (current US$),NY.GDP.PCAP.CD,923.0447006,1005.249769,1107.113009,1231.552647,1357.930372,1471.179984,1591.748746,1716.87143,1830.388101,2029.043549,2238.055285,2522.33181,3026.310715,3903.885107,4402.598517,5079.414747,5277.951958,5979.396152,7291.47511,8795.164105,9806.2994,8488.391129,8194.848117,7978.51753,7640.731798,7835.273215,10969.7887,13531.63259,14833.46552,15088.26973,18903.28296,19551.2827,21471.19469,19566.83957,20594.63618,23693.83364,23912.09326,21809.20806,22380.01143,22219.26755,20215.55369,20450.57671,22213.00242,27193.00196,31004.9761,31947.66797,33794.82226,38715.44386,42353.18619,38578.92139,37605.03538,40656.43927,37594.91772,39119.9712,39913.12126,34388.81037,35164.06478,37157.1126,40045.56619,39183.10234,38161.66594,42472.33269,40755.04738
Euro area,EMU,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.740014604,1.71382438,1.741036209,1.767006678,1.809226666,1.797831718,1.839571661,1.80654589,1.784121818,1.781128558,1.802837647,1.808349279,1.892094533,1.988865266,2.003303359,2.050888345,2.107997782,2.12736448,2.161512496,2.163372454,2.167311183,2.207763877,2.24708579,2.291792754,2.347697091,..,..
Euro area,EMU,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.324372793,8.390624645,8.943610309,10.52088918,11.69006431,11.40427012,11.68724856,11.68705258,11.24041456,10.44856156,9.42151853,8.358582254,8.623202566,8.973964494,9.247256454,9.094324061,8.380472565,7.499193823,7.539859501,9.604353682,10.14072538,10.18363796,11.36780918,11.91627392,11.56203618,10.82982756,9.998486418,9.032888144,8.1564335,7.517040602,7.828709486,7.732030894,6.740702113
Euro area,EMU,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60002433631,7216606539,57838226680,1.3212E+11,1.38125E+11,1.59719E+11,1.06399E+11,75348809179,1.33661E+11,27292202767,1.21379E+11,99337189996,1.12559E+11,2.59558E+11,3.73675E+11,4.26069E+11,4.4475E+11,4.51711E+11,4.94117E+11,4.75648E+11,3.83301E+11,3.77584E+11,4.54217E+11,..
Euro area,EMU,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.74218409,64.48569621,64.34267586,64.24751497,64.10868745,63.91921614,63.71086683,63.50331458,63.331816,63.19249214,63.08133677,63.00993732,62.98353563,63.00870547,63.08639657,63.2183092,63.4046388,63.60693097,63.83568442,64.12953381,64.53218493,65.06919887,65.65678694,66.23987595,66.73658938,67.01806427,67.1614202,67.27972142,67.35741909,67.41303538,67.44616704,67.49425978,67.52814334,67.50811165,67.49332826,67.47712596,67.4649915,67.45862847,67.44029097,67.38569674,67.28302582,67.16472587,67.06489739,66.99147813,66.89934368,66.76558705,66.64549494,66.58716158,66.50988611,66.36125778,66.23079118,66.06277869,65.80890252,65.52901819,65.24021166,64.9907534,64.76846747,64.54492039,64.33901821,64.14227701,63.96226856,63.79772511,63.61208609
Euro area,EMU,"Population, total",SP.POP.TOTL,265244987,267560575,269908375,272291865,274700502,277152064,279493076,281569488,283541878,285520189,287132409,288760854,290738967,292589758,294228495,295703101,296989401,298187020,299437892,300714553,302069207,303281880,304153938,304769779,305259133,305820205,306560814,307385781,308391957,309690207,311093477,312722340,314170604,315455737,316374506,317190243,318013083,318773136,319446441,320272154,321324622,322562386,324141533,325904835,327702192,329398861,330939600,332660837,334290264,335377620,336171621,335442349,336183135,337328817,338486932,339514675,340509447,341246081,342065158,342452734,342913447,343067846,344519132
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,2.44833E+11,2.68965E+11,2.98819E+11,3.35342E+11,3.73024E+11,4.07741E+11,4.44883E+11,4.83419E+11,5.18992E+11,5.79333E+11,6.42618E+11,7.28351E+11,8.79866E+11,1.14224E+12,1.29537E+12,1.502E+12,1.5675E+12,1.78298E+12,2.18334E+12,2.64483E+12,2.96218E+12,2.57438E+12,2.4925E+12,2.43161E+12,2.3324E+12,2.39618E+12,3.36291E+12,4.15943E+12,4.57452E+12,4.67269E+12,5.88069E+12,6.11412E+12,6.74562E+12,6.17247E+12,6.51562E+12,7.51545E+12,7.60436E+12,6.95219E+12,7.14922E+12,7.11621E+12,6.49576E+12,6.59659E+12,7.20016E+12,8.86233E+12,1.01604E+13,1.05235E+13,1.1184E+13,1.28791E+13,1.41583E+13,1.29385E+13,1.26417E+13,1.36379E+13,1.26388E+13,1.31963E+13,1.35101E+13,1.16755E+13,1.19737E+13,1.26797E+13,1.36982E+13,1.34184E+13,1.30861E+13,1.45709E+13,1.40409E+13
Europe & Central Asia,ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,1038.078255,1107.354995,1147.866827,1258.62194,1382.450417,1547.009064,1838.414726,2316.777812,2598.317256,3013.579245,3110.611248,3501.107561,4244.094182,5157.073943,5801.487692,5129.723669,4913.8798,4739.582207,4528.21486,4657.691539,6317.870594,7757.470611,8580.226778,8644.076579,10522.18573,10799.0708,11533.70872,10557.83686,11010.61512,12692.6043,12929.49279,12240.13337,12540.68477,12389.65602,11667.34207,11768.86293,12865.05473,15600.8596,18128.95409,19225.89155,20749.89102,24158.91244,26480.67129,23197.64344,23640.97882,26151.00929,25093.6904,26090.30283,26321.08796,22560.0453,22380.61799,23644.78073,25244.03379,24870.57647,23995.15,27239.94011,27363.87464
Europe & Central Asia,ECS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.651776382,1.635945147,1.604383947,1.696946195,1.681822688,1.718272841,1.694949301,1.719323774,1.694760684,1.649330001,1.657558492,1.658717367,1.720919689,1.811455641,1.776244446,1.783346507,1.828285029,1.809232562,1.848383873,1.918463289,1.898487002,1.960838521,1.95690311,2.0236468,2.098019535,..,..
Europe & Central Asia,ECS,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.331618129,8.711022683,9.675902052,9.449100976,9.807153149,10.13896268,10.30926733,10.37599347,9.253186097,8.614369513,8.624561823,8.704516844,8.685858268,8.347511387,7.823377441,7.094002041,7.07511782,8.977287068,9.068347406,8.730293238,8.939976493,9.141588369,8.892464902,8.508126361,8.086892962,7.476189132,6.982833536,6.740244871,7.286021766,7.128010906,..
Europe & Central Asia,ECS,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.50371312,63.18742536,63.06979527,63.02912332,63.02421686,63.02280071,63.00818941,62.99467318,62.99959322,63.05077892,63.14607996,63.24003737,63.32462676,63.43225957,63.54567583,63.66931568,63.81055686,63.93734124,64.07112731,64.21395722,64.40039779,64.68204658,65.01298467,65.33294258,65.56771323,65.68836032,65.74444119,65.77572805,65.77474186,65.7601213,65.74509564,65.73936457,65.72423917,65.69801262,65.71272378,65.77333895,65.88484641,66.052076,66.2873493,66.56313858,66.80978754,67.03284588,67.23337082,67.38840849,67.49247117,67.57603281,67.66026023,67.7638862,67.86252784,67.90879908,67.93025594,67.85204974,67.63025943,67.35408519,67.03172989,66.69826207,66.38128712,66.07011458,65.76887561,65.47763351,65.22623253,65.03160566,64.84860191
Europe & Central Asia,ECS,"Population, total",SP.POP.TOTL,666273660,673957844,681809362,689682704,697559598,705233118,712077088,718884137,725451120,731787358,737398504,742959749,749086046,755000965,760680926,766169722,771592697,776918691,782220413,787502492,792890531,798088129,802876253,807523838,812373901,817313920,822429830,827666924,832965846,837807042,842030509,846364518,849816712,852735458,854892657,856511549,858209225,859711482,860876126,861848594,862786211,863909133,865474170,867701442,870270838,872913705,875627934,878767025,882357452,885846236,889222824,891279641,894762079,899035925,903601049,908123143,912374705,915855417,918782553,921179725,923104113,923419216,920631231
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,7.39192E+11,7.9606E+11,8.32721E+11,9.21044E+11,1.01942E+12,1.14937E+12,1.37713E+12,1.74917E+12,1.97649E+12,2.30891E+12,2.40012E+12,2.72008E+12,3.31982E+12,4.06121E+12,4.59994E+12,4.09397E+12,3.94524E+12,3.82733E+12,3.6786E+12,3.8068E+12,5.19601E+12,6.4206E+12,7.14704E+12,7.24207E+12,8.86E+12,9.13995E+12,9.80154E+12,9.00304E+12,9.41289E+12,1.08714E+13,1.10962E+13,1.0523E+13,1.0796E+13,1.0678E+13,1.00664E+13,1.01672E+13,1.11344E+13,1.35369E+13,1.57771E+13,1.67825E+13,1.81692E+13,2.12301E+13,2.33654E+13,2.05495E+13,2.10221E+13,2.33079E+13,2.24529E+13,2.34561E+13,2.37838E+13,2.04873E+13,2.04195E+13,2.16552E+13,2.31938E+13,2.29103E+13,2.215E+13,2.51539E+13,2.5192E+13
Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2419.406054,2320.556634,2467.896029,2384.119669,2181.717406,2136.329202,1829.832171,1955.892267,1973.001258,2056.342924,1903.689944,1597.093909,1788.405846,1766.924381,2024.52034,2552.669306,3380.644908,4272.294816,5231.247792,6713.473631,8288.165608,6465.414241,7789.147103,9625.735509,10208.41973,10750.56158,9890.316591,7459.081845,7044.68473,7865.227451,7995.718829,8128.395055,7462.097631,8919.908636,10376.78025
